,measure_name,ensemble_name,results
88,StudentExpert-num_gurus_train-2-num_gurus_test-3,batch_test_acc-mean,"[0.0, 0.6953, 0.6875, 0.7148, 0.668, 0.7383, 0.75, 0.7773, 0.7539, 0.7188, 0.7109, 0.7031, 0.707, 0.6836, 0.707, 0.707, 0.7836, 0.0, 0.9688, 0.9648, 0.9492, 0.9609, 0.9453, 0.9531, 0.9805, 0.9648, 0.9844, 0.9688, 0.9648, 0.9453, 0.9492, 0.9688, 0.9754, 0.0, 0.9648, 0.9766, 0.9805, 0.9922, 0.9727, 0.9844, 1.0, 0.9805, 0.9883, 0.9922, 0.9805, 0.9805, 0.9766, 0.9939, 0.0, 0.9922, 0.9961, 0.9883, 0.9922, 0.9922, 0.9961, 0.9922, 0.9883, 0.9961, 0.9961, 0.9922, 0.9922, 0.9961, 1.0, 0.9924, 0.0, 0.9648, 0.957, 0.9727, 0.9727, 0.957, 0.9688, 0.9609, 0.9766, 0.9609, 0.9883, 0.9805, 0.9688, 0.9844, 0.9883, 0.9444]"
89,StudentExpert-num_gurus_train-2-num_gurus_test-3,batch_test_acc-std,"[0.0, 0.1094, 0.1328, 0.1445, 0.1289, 0.1602, 0.1406, 0.0898, 0.0898, 0.125, 0.125, 0.125, 0.1523, 0.1602, 0.1367, 0.1211, 0.0821, 0.0, 0.0, 0.0039, 0.0039, 0.0078, 0.0078, 0.0156, 0.0039, 0.0039, 0.0, 0.0078, 0.0039, 0.0078, 0.0117, 0.0156, 0.0082, 0.0, 0.0039, 0.0078, 0.0039, 0.0078, 0.0039, 0.0078, 0.0, 0.0117, 0.0117, 0.0078, 0.0117, 0.0195, 0.0156, 0.0061, 0.0, 0.0078, 0.0039, 0.0039, 0.0, 0.0078, 0.0039, 0.0078, 0.0117, 0.0039, 0.0039, 0.0078, 0.0, 0.0039, 0.0, 0.0076, 0.0, 0.0195, 0.0039, 0.0039, 0.0117, 0.0039, 0.0078, 0.0078, 0.0078, 0.0234, 0.0039, 0.0039, 0.0078, 0.0, 0.0039, 0.0238]"
90,StudentExpert-num_gurus_train-2-num_gurus_test-3,batch_train_acc-mean,"[0.8984, 0.9922, 1.0, 1.0, 1.0, 0.9961, 0.9922, 0.9961, 0.9961, 1.0, 1.0, 0.9961, 0.9961, 1.0, 0.9922, 0.9844, 0.9961, 0.9961, 1.0, 0.9961, 0.9961, 1.0, 1.0, 1.0, 1.0, 0.9961, 1.0, 1.0, 0.9883, 0.9961, 1.0, 0.9961, 0.9961, 1.0, 0.9961, 0.9961, 0.9922, 0.9961, 0.9961, 0.9922, 0.9922, 0.9922, 0.9961, 0.9961, 0.9961, 1.0, 0.9961, 0.9922, 0.9922, 1.0, 0.9961, 1.0, 1.0, 0.9961, 1.0, 0.9922, 1.0, 0.9922, 1.0, 1.0, 0.9961, 0.9961, 1.0, 0.9922, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 0.9922, 1.0, 0.9922, 0.9961, 0.9961, 1.0, 0.9961, 0.9961, 0.9961, 0.9961, 0.9961, 0.9961, 0.9844, 1.0, 0.9961, 1.0, 1.0, 1.0, 0.9883, 0.9961, 1.0, 0.9961, 0.9961, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0117, 0.1172, 0.2227, 0.4727, 0.5234, 0.5352, 0.6797, 0.7695, 0.6992, 0.832, 0.9062, 0.9297, 0.9062, 0.9375, 0.9375, 0.9102, 0.9414, 0.8984, 0.9258, 0.9219, 0.9102, 0.9219, 0.9336, 0.9219, 0.9375, 0.9375, 0.9414, 0.9297, 0.9336, 0.9258, 0.9219, 0.9688, 0.9219, 0.9453, 0.9414, 0.957, 0.9375, 0.9414, 0.9648, 0.9492, 0.9531, 0.9492, 0.9375, 0.9688, 0.9531, 0.9609, 0.9531, 0.9648, 0.9648, 0.9453, 0.9531, 0.9609, 0.9492, 0.9492, 0.9609, 0.9609, 0.9805, 0.9727, 0.9648, 0.9492, 0.957, 0.9414, 0.9688, 0.9688, 0.9531, 0.9766, 0.9727, 0.9648, 0.9688, 0.9648, 0.9727, 0.9609, 0.9727, 0.9492, 0.9648, 0.957, 0.9648, 0.957, 0.9648, 0.9766, 0.9766, 0.9609, 0.9805, 0.9531, 0.957, 0.9766, 0.9609, 0.9649, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2539, 0.457, 0.6289, 0.5469, 0.7969, 0.8711, 0.9141, 0.8711, 0.9414, 0.9453, 0.9414, 0.9453, 0.957, 0.9492, 0.9336, 0.9414, 0.9414, 0.9688, 0.9492, 0.9492, 0.9531, 0.9492, 0.9727, 0.9688, 0.9609, 0.957, 0.9727, 0.9453, 0.9492, 0.9805, 0.9609, 0.9766, 0.9766, 0.9922, 0.957, 0.9688, 0.9805, 0.9922, 0.9609, 0.9727, 0.9766, 0.9883, 0.9844, 0.9766, 0.9844, 0.9844, 0.9922, 0.9844, 0.9648, 0.9844, 0.9688, 0.9805, 0.9805, 0.9844, 0.9805, 0.9805, 0.9883, 0.9883, 0.9922, 0.9844, 0.9805, 0.9883, 0.9766, 0.9648, 0.9883, 0.9844, 0.9844, 0.9609, 0.9961, 0.9844, 0.9883, 0.9844, 0.9922, 0.9922, 0.9844, 0.9844, 0.9922, 0.9805, 0.9843, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0664, 0.043, 0.0469, 0.0859, 0.0898, 0.6289, 0.7305, 0.7773, 0.6758, 0.9883, 0.8164, 0.7656, 0.9492, 0.8828, 0.9688, 0.9883, 0.9805, 0.9883, 0.9883, 0.9844, 0.9961, 0.9805, 0.9922, 0.9922, 0.9805, 1.0, 1.0, 0.9961, 0.9922, 1.0, 1.0, 0.9922, 0.9883, 0.9961, 0.9961, 1.0, 0.9961, 1.0, 1.0, 1.0, 0.9961, 0.9961, 0.9922, 0.9922, 0.9961, 1.0, 0.9922, 0.9922, 1.0, 0.9883, 1.0, 0.9922, 0.9961, 0.9922, 1.0, 1.0, 0.9883, 1.0, 0.9961, 0.9922, 1.0, 1.0, 0.9922, 1.0, 0.9883, 1.0, 0.9961, 1.0, 0.9883, 0.9961, 0.9883, 0.9961, 1.0, 0.9961, 1.0, 0.9922, 0.9961, 1.0, 0.9961, 0.9922, 1.0, 0.9961, 0.9961, 0.9883, 0.9961, 1.0, 0.9961, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0117, 0.0547, 0.1328, 0.2578, 0.2656, 0.2969, 0.25, 0.3711, 0.4531, 0.5781, 0.6094, 0.5859, 0.6797, 0.7344, 0.7031, 0.8047, 0.7383, 0.6953, 0.7734, 0.8789, 0.8594, 0.9141, 0.9023, 0.9141, 0.9141, 0.8477, 0.875, 0.8828, 0.9219, 0.9609, 0.9258, 0.9453, 0.9297, 0.9258, 0.9531, 0.9219, 0.957, 0.9414, 0.9453, 0.957, 0.9414, 0.9648, 0.9375, 0.918, 0.9766, 0.9648, 0.9609, 0.9297, 0.957, 0.9688, 0.9648, 0.957, 0.957, 0.9688, 0.9805, 0.9492, 0.9727, 0.9688, 0.9609, 0.9688, 0.9531, 0.957, 0.9766, 0.957, 0.957, 0.9805, 0.9727, 0.957, 0.957, 0.9336, 0.9648, 0.9531, 0.9609, 0.9688, 0.9727, 0.9922, 0.9727, 0.9492, 0.9492, 0.9492, 0.9805, 0.9805, 0.9844, 0.9805, 0.9792]"
91,StudentExpert-num_gurus_train-2-num_gurus_test-3,batch_train_acc-std,"[0.0703, 0.0078, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0039, 0.0039, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0078, 0.0078, 0.0039, 0.0039, 0.0, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0117, 0.0039, 0.0, 0.0039, 0.0039, 0.0, 0.0039, 0.0039, 0.0078, 0.0039, 0.0039, 0.0078, 0.0078, 0.0, 0.0039, 0.0039, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0078, 0.0, 0.0, 0.0, 0.0078, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0039, 0.0039, 0.0039, 0.0039, 0.0039, 0.0039, 0.0078, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0117, 0.1094, 0.1758, 0.0273, 0.0938, 0.0117, 0.125, 0.0898, 0.0508, 0.0039, 0.0078, 0.0078, 0.0078, 0.0, 0.0156, 0.0273, 0.0195, 0.0312, 0.0117, 0.0078, 0.0273, 0.0078, 0.0039, 0.0312, 0.0156, 0.0234, 0.0039, 0.0156, 0.0117, 0.0195, 0.0234, 0.0078, 0.0234, 0.0, 0.0195, 0.0039, 0.0234, 0.0039, 0.0195, 0.0273, 0.0078, 0.0195, 0.0234, 0.0078, 0.0156, 0.0078, 0.0156, 0.0117, 0.0117, 0.0234, 0.0078, 0.0156, 0.0195, 0.0117, 0.0078, 0.0, 0.0039, 0.0195, 0.0039, 0.0117, 0.0117, 0.0039, 0.0078, 0.0078, 0.0078, 0.0, 0.0039, 0.0117, 0.0078, 0.0039, 0.0117, 0.0078, 0.0039, 0.0039, 0.0195, 0.0117, 0.0195, 0.0195, 0.0039, 0.0078, 0.0156, 0.0156, 0.0195, 0.0078, 0.0273, 0.0156, 0.0156, 0.0175, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1211, 0.2617, 0.168, 0.0234, 0.0625, 0.0742, 0.0547, 0.0586, 0.0039, 0.0078, 0.0195, 0.0078, 0.0039, 0.0117, 0.0195, 0.0195, 0.0039, 0.0078, 0.0117, 0.0039, 0.0156, 0.0117, 0.0195, 0.0, 0.0312, 0.0117, 0.0039, 0.0156, 0.0039, 0.0039, 0.0078, 0.0156, 0.0078, 0.0078, 0.0195, 0.0156, 0.0117, 0.0, 0.0, 0.0195, 0.0, 0.0039, 0.0, 0.0078, 0.0, 0.0078, 0.0, 0.0, 0.0039, 0.0, 0.0078, 0.0195, 0.0039, 0.0078, 0.0039, 0.0039, 0.0117, 0.0039, 0.0, 0.0078, 0.0117, 0.0117, 0.0078, 0.0117, 0.0117, 0.0, 0.0078, 0.0156, 0.0039, 0.0, 0.0039, 0.0078, 0.0, 0.0, 0.0078, 0.0, 0.0078, 0.0117, 0.0079, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0664, 0.043, 0.0469, 0.0703, 0.043, 0.1523, 0.2227, 0.2148, 0.1523, 0.0117, 0.1758, 0.2344, 0.0117, 0.0938, 0.0234, 0.0039, 0.0117, 0.0117, 0.0117, 0.0078, 0.0039, 0.0195, 0.0, 0.0078, 0.0117, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0117, 0.0039, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0078, 0.0078, 0.0039, 0.0, 0.0078, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0078, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0039, 0.0039, 0.0039, 0.0039, 0.0, 0.0039, 0.0, 0.0078, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0039, 0.0039, 0.0039, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0117, 0.0547, 0.1328, 0.2578, 0.2656, 0.2969, 0.25, 0.2227, 0.0938, 0.1094, 0.1016, 0.0625, 0.0859, 0.1328, 0.1719, 0.0547, 0.0508, 0.1094, 0.0625, 0.0273, 0.0547, 0.0078, 0.0039, 0.0, 0.0547, 0.0898, 0.0078, 0.0391, 0.0, 0.0, 0.0117, 0.0, 0.0, 0.0352, 0.0156, 0.0156, 0.0039, 0.0039, 0.0078, 0.0117, 0.0117, 0.0117, 0.0547, 0.0117, 0.0156, 0.0039, 0.0078, 0.0078, 0.0039, 0.0156, 0.0117, 0.0039, 0.0273, 0.0078, 0.0039, 0.0039, 0.0117, 0.0078, 0.0, 0.0078, 0.0156, 0.0117, 0.0, 0.0117, 0.0039, 0.0039, 0.0195, 0.0117, 0.0039, 0.0117, 0.0195, 0.0, 0.0, 0.0078, 0.0039, 0.0, 0.0039, 0.0195, 0.0039, 0.0273, 0.0117, 0.0039, 0.0, 0.0195, 0.0208]"
92,StudentExpert-num_gurus_train-2-num_gurus_test-3,experience_test_acc-mean,"[0.6768, 0.9028, 0.9176, 0.9314, 0.9091]"
93,StudentExpert-num_gurus_train-2-num_gurus_test-3,experience_test_acc-std,"[0.119, 0.001, 0.0064, 0.0007, 0.0029]"
94,StudentExpert-num_gurus_train-2-num_gurus_test-3,experience_train_acc-mean,"[0.9957, 0.8314, 0.8453, 0.8452, 0.7696]"
95,StudentExpert-num_gurus_train-2-num_gurus_test-3,experience_train_acc-std,"[0.0005, 0.0026, 0.0027, 0.0105, 0.0315]"
96,StudentExpert-num_gurus_train-2-num_gurus_test-4,batch_test_acc-mean,"[0.0, 0.4453, 0.4492, 0.4062, 0.3906, 0.4375, 0.418, 0.4531, 0.4531, 0.4258, 0.4375, 0.4141, 0.4336, 0.4258, 0.4297, 0.4414, 0.4478, 0.0, 0.9531, 0.9453, 0.9453, 0.8945, 0.8984, 0.9414, 0.9727, 0.9492, 0.9531, 0.9648, 0.9492, 0.9414, 0.9336, 0.9492, 0.9713, 0.0, 0.9844, 0.9844, 0.9883, 0.9922, 0.9766, 0.9883, 0.9961, 0.9844, 0.9805, 0.9961, 0.9883, 0.9922, 0.9844, 0.9695, 0.0, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9922, 0.9883, 0.9883, 0.9922, 0.9961, 0.9961, 0.9961, 0.9961, 1.0, 0.9773, 0.0, 0.9531, 0.957, 0.9727, 0.9727, 0.9648, 0.9688, 0.9727, 0.9805, 0.9648, 0.9883, 0.9844, 0.9648, 0.9844, 0.9883, 0.9444]"
97,StudentExpert-num_gurus_train-2-num_gurus_test-4,batch_test_acc-std,"[0.0, 0.3906, 0.3398, 0.3359, 0.3594, 0.3594, 0.3555, 0.3828, 0.3672, 0.3789, 0.3672, 0.3984, 0.3633, 0.3242, 0.3672, 0.3789, 0.3881, 0.0, 0.0078, 0.0078, 0.0078, 0.0039, 0.0, 0.0039, 0.0039, 0.0039, 0.0, 0.0195, 0.0195, 0.0273, 0.0195, 0.0273, 0.0041, 0.0, 0.0078, 0.0, 0.0039, 0.0078, 0.0078, 0.0117, 0.0039, 0.0156, 0.0039, 0.0039, 0.0039, 0.0078, 0.0078, 0.0305, 0.0, 0.0078, 0.0, 0.0, 0.0, 0.0078, 0.0078, 0.0117, 0.0117, 0.0, 0.0039, 0.0039, 0.0039, 0.0039, 0.0, 0.0076, 0.0, 0.0078, 0.0039, 0.0039, 0.0117, 0.0039, 0.0078, 0.0039, 0.0039, 0.0117, 0.0039, 0.0, 0.0039, 0.0, 0.0039, 0.0397]"
98,StudentExpert-num_gurus_train-2-num_gurus_test-4,batch_train_acc-mean,"[0.8828, 0.9688, 1.0, 0.9961, 0.9961, 0.9961, 0.9922, 0.9883, 0.9961, 1.0, 1.0, 0.9922, 0.9961, 1.0, 0.9922, 0.9883, 0.9961, 1.0, 1.0, 0.9961, 0.9961, 1.0, 1.0, 1.0, 1.0, 0.9961, 1.0, 1.0, 0.9922, 0.9961, 1.0, 0.9961, 0.9961, 1.0, 0.9961, 0.9961, 0.9922, 0.9961, 0.9961, 0.9922, 0.9961, 0.9922, 0.9961, 0.9961, 0.9961, 1.0, 0.9961, 0.9922, 0.9922, 1.0, 0.9961, 0.9961, 1.0, 0.9961, 1.0, 0.9922, 1.0, 0.9883, 1.0, 1.0, 0.9961, 0.9961, 1.0, 0.9922, 1.0, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 0.9961, 1.0, 1.0, 1.0, 0.9922, 1.0, 0.9922, 0.9961, 0.9922, 1.0, 0.9961, 0.9961, 0.9961, 0.9961, 0.9961, 0.9961, 0.9844, 1.0, 0.9961, 1.0, 1.0, 1.0, 0.9922, 0.9961, 1.0, 0.9961, 0.9922, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0117, 0.0508, 0.1328, 0.25, 0.3867, 0.5117, 0.5352, 0.6016, 0.5625, 0.625, 0.7617, 0.8516, 0.582, 0.8867, 0.8828, 0.8281, 0.9375, 0.9258, 0.918, 0.9219, 0.9609, 0.9258, 0.9453, 0.9492, 0.9375, 0.9453, 0.9453, 0.9219, 0.9297, 0.9609, 0.9219, 0.9414, 0.9336, 0.9531, 0.9336, 0.9414, 0.957, 0.9492, 0.957, 0.9453, 0.9336, 0.9688, 0.9414, 0.9609, 0.9531, 0.9648, 0.9648, 0.9414, 0.9375, 0.9609, 0.9492, 0.9492, 0.9414, 0.9453, 0.9727, 0.9648, 0.9648, 0.9531, 0.9531, 0.9375, 0.9688, 0.9609, 0.9492, 0.9766, 0.9688, 0.9648, 0.9688, 0.9688, 0.9727, 0.9609, 0.9727, 0.9453, 0.9688, 0.9531, 0.9609, 0.9531, 0.9648, 0.9648, 0.9766, 0.9609, 0.9805, 0.9531, 0.957, 0.9805, 0.9648, 0.9649, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0078, 0.0391, 0.3047, 0.332, 0.4961, 0.6172, 0.6992, 0.7227, 0.6992, 0.7227, 0.8711, 0.9023, 0.8516, 0.9062, 0.9219, 0.9531, 0.9453, 0.9609, 0.9648, 0.9648, 0.957, 0.957, 0.9492, 0.9453, 0.9648, 0.9531, 0.9336, 0.957, 0.9688, 0.9414, 0.9492, 0.9766, 0.9609, 0.9727, 0.9766, 0.9844, 0.9492, 0.9609, 0.9688, 0.9844, 0.9648, 0.9648, 0.9766, 0.9727, 0.9805, 0.9727, 0.9766, 0.9805, 0.9883, 0.9766, 0.9609, 0.9688, 0.9727, 0.9766, 0.9805, 0.9805, 0.9805, 0.9766, 0.9844, 0.9844, 0.9922, 0.9805, 0.9844, 0.9805, 0.9805, 0.957, 0.9922, 0.9883, 0.9844, 0.9609, 0.9883, 0.9844, 0.9883, 0.9844, 0.9883, 0.9883, 0.9844, 0.9844, 0.9922, 0.9766, 0.9803, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0117, 0.0977, 0.2109, 0.1289, 0.2969, 0.4375, 0.4531, 0.4727, 0.5625, 0.6797, 0.7188, 0.8125, 0.9531, 0.957, 0.9844, 0.9844, 0.9688, 0.9922, 0.9805, 0.9844, 0.9961, 0.9805, 0.9922, 0.9922, 0.9883, 1.0, 0.9922, 0.9961, 0.9961, 0.9922, 1.0, 0.9961, 0.9961, 0.9922, 0.9961, 1.0, 0.9961, 1.0, 0.9961, 1.0, 1.0, 0.9922, 0.9922, 0.9922, 0.9922, 1.0, 0.9922, 0.9961, 1.0, 0.9922, 1.0, 0.9844, 0.9961, 0.9922, 1.0, 1.0, 0.9883, 1.0, 0.9961, 0.9922, 1.0, 1.0, 0.9961, 1.0, 0.9883, 1.0, 0.9961, 0.9961, 0.9922, 0.9922, 0.9922, 0.9961, 1.0, 0.9961, 1.0, 0.9922, 1.0, 1.0, 0.9922, 0.9883, 1.0, 1.0, 1.0, 0.9883, 0.9961, 0.9961, 0.9961, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0273, 0.1602, 0.2578, 0.25, 0.2969, 0.2852, 0.4102, 0.4062, 0.4961, 0.5469, 0.582, 0.7461, 0.7617, 0.7539, 0.8945, 0.8984, 0.875, 0.9141, 0.9492, 0.8555, 0.8984, 0.9414, 0.9062, 0.9297, 0.957, 0.9688, 0.9688, 0.9297, 0.9492, 0.9414, 0.9688, 0.9453, 0.957, 0.9453, 0.9219, 0.957, 0.9336, 0.9492, 0.9531, 0.957, 0.9648, 0.9531, 0.9727, 0.9688, 0.9297, 0.9844, 0.9766, 0.9727, 0.9375, 0.9609, 0.9766, 0.9609, 0.9727, 0.957, 0.9688, 0.9844, 0.9492, 0.9727, 0.9531, 0.9688, 0.9766, 0.9492, 0.9414, 0.957, 0.9609, 0.957, 0.9766, 0.9727, 0.9258, 0.9609, 0.9531, 0.9688, 0.9531, 0.9727, 0.9609, 0.9727, 0.9805, 0.9648, 0.9531, 0.9609, 0.9688, 0.9844, 0.9883, 0.9844, 0.9688, 0.9792]"
99,StudentExpert-num_gurus_train-2-num_gurus_test-4,batch_train_acc-std,"[0.1016, 0.0312, 0.0, 0.0039, 0.0039, 0.0039, 0.0, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0078, 0.0039, 0.0039, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0078, 0.0039, 0.0, 0.0039, 0.0039, 0.0, 0.0039, 0.0039, 0.0078, 0.0039, 0.0039, 0.0078, 0.0039, 0.0, 0.0039, 0.0039, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0039, 0.0039, 0.0, 0.0078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0078, 0.0, 0.0, 0.0039, 0.0078, 0.0, 0.0039, 0.0039, 0.0039, 0.0039, 0.0039, 0.0039, 0.0078, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0039, 0.0078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0117, 0.0508, 0.0938, 0.1484, 0.0977, 0.0352, 0.0508, 0.0938, 0.0781, 0.1094, 0.0039, 0.0, 0.3477, 0.0117, 0.0312, 0.0859, 0.0078, 0.0117, 0.0117, 0.0156, 0.0156, 0.0117, 0.0078, 0.0039, 0.0156, 0.0234, 0.0156, 0.0078, 0.0078, 0.0, 0.0234, 0.0039, 0.0195, 0.0, 0.0352, 0.0039, 0.0195, 0.0195, 0.0117, 0.0234, 0.0273, 0.0156, 0.0195, 0.0, 0.0156, 0.0117, 0.0117, 0.0273, 0.0078, 0.0156, 0.0117, 0.0117, 0.0117, 0.0, 0.0039, 0.0273, 0.0039, 0.0078, 0.0156, 0.0, 0.0156, 0.0078, 0.0039, 0.0, 0.0, 0.0117, 0.0078, 0.0078, 0.0117, 0.0156, 0.0039, 0.0156, 0.0234, 0.0078, 0.0234, 0.0234, 0.0039, 0.0039, 0.0078, 0.0156, 0.0195, 0.0156, 0.0273, 0.0117, 0.0117, 0.0175, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0078, 0.0391, 0.0547, 0.082, 0.1133, 0.1094, 0.168, 0.1602, 0.2305, 0.1758, 0.0508, 0.0586, 0.1016, 0.0547, 0.0156, 0.0078, 0.0078, 0.0, 0.0195, 0.0039, 0.0273, 0.0039, 0.0273, 0.0156, 0.0273, 0.0234, 0.0508, 0.0039, 0.0078, 0.0117, 0.0039, 0.0, 0.0156, 0.0039, 0.0078, 0.0156, 0.0195, 0.0078, 0.0078, 0.0, 0.0039, 0.0117, 0.0, 0.0117, 0.0039, 0.0117, 0.0078, 0.0117, 0.0039, 0.0, 0.0078, 0.0156, 0.0039, 0.0156, 0.0039, 0.0117, 0.0039, 0.0078, 0.0078, 0.0, 0.0, 0.0117, 0.0078, 0.0039, 0.0039, 0.0039, 0.0078, 0.0039, 0.0078, 0.0156, 0.0117, 0.0, 0.0039, 0.0078, 0.0039, 0.0039, 0.0078, 0.0, 0.0078, 0.0078, 0.0118, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0117, 0.0977, 0.1562, 0.0586, 0.1094, 0.0469, 0.0234, 0.0508, 0.1094, 0.2188, 0.2344, 0.1562, 0.0391, 0.0273, 0.0078, 0.0, 0.0156, 0.0078, 0.0039, 0.0, 0.0039, 0.0117, 0.0078, 0.0078, 0.0039, 0.0, 0.0, 0.0039, 0.0039, 0.0078, 0.0, 0.0039, 0.0039, 0.0078, 0.0039, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0078, 0.0078, 0.0078, 0.0078, 0.0, 0.0078, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0039, 0.0039, 0.0078, 0.0078, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0078, 0.0, 0.0, 0.0078, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0273, 0.1602, 0.25, 0.25, 0.2969, 0.2461, 0.3086, 0.3906, 0.3711, 0.3438, 0.2852, 0.1289, 0.1602, 0.1445, 0.0195, 0.0, 0.0781, 0.0, 0.0117, 0.0508, 0.0, 0.0117, 0.0, 0.0078, 0.0039, 0.0078, 0.0, 0.0312, 0.0039, 0.0117, 0.0078, 0.0234, 0.0039, 0.0, 0.0234, 0.0117, 0.0039, 0.0117, 0.0078, 0.0273, 0.0195, 0.0156, 0.0039, 0.0234, 0.0, 0.0, 0.0078, 0.0117, 0.0078, 0.0, 0.0078, 0.0156, 0.0117, 0.0195, 0.0078, 0.0, 0.0039, 0.0039, 0.0078, 0.0078, 0.0156, 0.0273, 0.0195, 0.0273, 0.0078, 0.0117, 0.0078, 0.0195, 0.0039, 0.0156, 0.0078, 0.0234, 0.0078, 0.0117, 0.0078, 0.0039, 0.0117, 0.0117, 0.0078, 0.0078, 0.0156, 0.0078, 0.0039, 0.0, 0.0234, 0.0208]"
100,StudentExpert-num_gurus_train-2-num_gurus_test-4,experience_test_acc-mean,"[0.4064, 0.8852, 0.9204, 0.9302, 0.9101]"
101,StudentExpert-num_gurus_train-2-num_gurus_test-4,experience_test_acc-std,"[0.3445, 0.0054, 0.0041, 0.0005, 0.0035]"
102,StudentExpert-num_gurus_train-2-num_gurus_test-4,experience_train_acc-mean,"[0.9952, 0.7912, 0.8324, 0.8373, 0.8024]"
103,StudentExpert-num_gurus_train-2-num_gurus_test-4,experience_train_acc-std,"[0.0014, 0.0138, 0.0158, 0.0126, 0.0404]"
