,measure_name,ensemble_name,results
211,probabilistic_weighted-accuracy_score-num_gurus-2,batch_train_acc-std,"[0.0039, 0.0117, 0.0039, 0.0039, 0.0078, 0.0078, 0.0039, 0.0039, 0.0039, 0.0078, 0.0039, 0.0039, 0.0078, 0.0, 0.0039, 0.0039, 0.0, 0.0078, 0.0, 0.0039, 0.0039, 0.0039, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0156, 0.0039, 0.0078, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0039, 0.0039, 0.0078, 0.0078, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0078, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0078, 0.0, 0.0, 0.0078, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0078, 0.0039, 0.0, 0.0, 0.0039, 0.0, 0.0039, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0041, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0781, 0.0625, 0.1094, 0.1172, 0.0586, 0.1914, 0.0039, 0.1289, 0.0, 0.0312, 0.0156, 0.0312, 0.043, 0.0117, 0.0156, 0.0117, 0.0312, 0.0039, 0.0039, 0.0117, 0.0195, 0.043, 0.0156, 0.0312, 0.0078, 0.0, 0.0117, 0.0039, 0.0195, 0.0117, 0.0117, 0.0156, 0.0391, 0.0039, 0.0117, 0.0156, 0.0117, 0.0078, 0.0117, 0.0, 0.0, 0.0117, 0.0, 0.0312, 0.0156, 0.0078, 0.0, 0.0039, 0.0156, 0.0117, 0.0195, 0.0078, 0.0234, 0.0195, 0.0078, 0.0078, 0.0234, 0.0078, 0.0, 0.0039, 0.0078, 0.0, 0.0078, 0.0156, 0.0273, 0.0039, 0.0156, 0.0156, 0.0195, 0.0, 0.0039, 0.0117, 0.0156, 0.0156, 0.0117, 0.0039, 0.0, 0.0078, 0.0117, 0.0117, 0.0078, 0.0039, 0.0078, 0.0039, 0.0078, 0.0156, 0.0263, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0781, 0.0547, 0.0312, 0.1016, 0.043, 0.0586, 0.0781, 0.0039, 0.1094, 0.043, 0.0938, 0.043, 0.0195, 0.0273, 0.0117, 0.0156, 0.0078, 0.0078, 0.0156, 0.0234, 0.0039, 0.0078, 0.0039, 0.0039, 0.0078, 0.0195, 0.0039, 0.0039, 0.0039, 0.0234, 0.0039, 0.0078, 0.0117, 0.0, 0.0117, 0.0078, 0.0039, 0.0117, 0.0039, 0.0195, 0.0039, 0.0039, 0.0039, 0.0156, 0.0078, 0.0156, 0.0156, 0.0039, 0.0078, 0.0156, 0.0117, 0.0039, 0.0039, 0.0039, 0.0, 0.0, 0.0078, 0.0078, 0.0039, 0.0078, 0.0039, 0.0, 0.0156, 0.0, 0.0078, 0.0078, 0.0078, 0.0117, 0.0156, 0.0078, 0.0, 0.0039, 0.0039, 0.0117, 0.0039, 0.0117, 0.0195, 0.0039, 0.0078, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0586, 0.207, 0.3711, 0.4492, 0.3828, 0.4844, 0.3047, 0.2695, 0.0703, 0.0977, 0.0352, 0.0156, 0.0234, 0.0156, 0.0117, 0.0039, 0.0078, 0.0039, 0.0117, 0.0039, 0.0039, 0.0039, 0.0039, 0.0078, 0.0078, 0.0, 0.0039, 0.0039, 0.0039, 0.0, 0.0039, 0.0039, 0.0039, 0.0078, 0.0039, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0078, 0.0039, 0.0, 0.0, 0.0039, 0.0039, 0.0039, 0.0039, 0.0039, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0039, 0.0039, 0.0039, 0.0078, 0.0039, 0.0, 0.0078, 0.0039, 0.0039, 0.0039, 0.0039, 0.0, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0039, 0.0039, 0.0039, 0.0, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0078, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2461, 0.2539, 0.2539, 0.2617, 0.2656, 0.2109, 0.1758, 0.1367, 0.0586, 0.0195, 0.2344, 0.1875, 0.1875, 0.1133, 0.1328, 0.125, 0.1445, 0.1484, 0.1602, 0.0898, 0.1016, 0.082, 0.1445, 0.1055, 0.0781, 0.0625, 0.0078, 0.0039, 0.0039, 0.0078, 0.0195, 0.0234, 0.043, 0.0234, 0.0312, 0.0039, 0.0273, 0.0156, 0.0195, 0.0, 0.0078, 0.0234, 0.0156, 0.0117, 0.0078, 0.0039, 0.0117, 0.0156, 0.0195, 0.0156, 0.0078, 0.0078, 0.0117, 0.0039, 0.0, 0.0273, 0.0078, 0.0, 0.0039, 0.0234, 0.0234, 0.0117, 0.0039, 0.0, 0.0039, 0.0273, 0.0117, 0.0312, 0.0117, 0.0117, 0.0078, 0.0156, 0.0039, 0.0, 0.0352, 0.0312, 0.0117, 0.0117, 0.0039, 0.0117, 0.0117, 0.0078, 0.0117, 0.0078, 0.0]"
212,probabilistic_weighted-accuracy_score-num_gurus-2,experience_test_acc-mean,"[0.0, 0.1299, 0.0535, 0.8945, 0.4731]"
213,probabilistic_weighted-accuracy_score-num_gurus-2,experience_test_acc-std,"[0.0, 0.1299, 0.0535, 0.085, 0.2278]"
214,probabilistic_weighted-accuracy_score-num_gurus-2,experience_train_acc-mean,"[0.9968, 0.8248, 0.8465, 0.8818, 0.7797]"
215,probabilistic_weighted-accuracy_score-num_gurus-2,experience_train_acc-std,"[0.0002, 0.0125, 0.0023, 0.0292, 0.0467]"
216,probabilistic_weighted-accuracy_score-num_gurus-3,batch_test_acc-mean,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8828, 0.9141, 0.9141, 0.9062, 0.8711, 0.8867, 0.9141, 0.9023, 0.8906, 0.8906, 0.9023, 0.8828, 0.8477, 0.8711, 0.875, 0.9394, 0.7188, 0.75, 0.707, 0.6836, 0.6992, 0.75, 0.6992, 0.7617, 0.7305, 0.7031, 0.6914, 0.7227, 0.7344, 0.7656, 0.7109, 0.6508]"
217,probabilistic_weighted-accuracy_score-num_gurus-3,batch_test_acc-std,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0078, 0.0078, 0.0078, 0.0, 0.0273, 0.0117, 0.0156, 0.0117, 0.0078, 0.0234, 0.0117, 0.0469, 0.0117, 0.0352, 0.0156, 0.0303, 0.0234, 0.0156, 0.0352, 0.0195, 0.0508, 0.0703, 0.0352, 0.0508, 0.0117, 0.0078, 0.0039, 0.043, 0.0312, 0.0234, 0.0312, 0.0159]"
218,probabilistic_weighted-accuracy_score-num_gurus-3,batch_train_acc-mean,"[1.0, 0.9922, 0.9883, 0.9961, 0.9844, 0.9961, 0.9961, 0.9961, 1.0, 0.9922, 0.9961, 0.9961, 0.9922, 0.9922, 0.9922, 0.9961, 1.0, 0.9922, 1.0, 0.9961, 0.9922, 0.9922, 1.0, 0.9961, 0.9961, 0.9961, 1.0, 1.0, 1.0, 0.9961, 0.9961, 0.9961, 1.0, 1.0, 1.0, 0.9844, 0.9961, 0.9922, 0.9961, 1.0, 0.9961, 1.0, 1.0, 0.9961, 0.9961, 0.9922, 0.9883, 0.9961, 0.9961, 1.0, 1.0, 1.0, 0.9961, 1.0, 0.9922, 0.9961, 0.9961, 0.9961, 0.9922, 1.0, 1.0, 0.9961, 1.0, 1.0, 0.9961, 1.0, 0.9961, 1.0, 0.9922, 1.0, 0.9961, 1.0, 0.9922, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9922, 0.9961, 1.0, 1.0, 0.9961, 1.0, 0.9961, 1.0, 0.9961, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9959, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0078, 0.2344, 0.375, 0.6523, 0.7188, 0.8672, 0.8828, 0.9023, 0.918, 0.8516, 0.7852, 0.8203, 0.8516, 0.8281, 0.8555, 0.8555, 0.9219, 0.918, 0.9375, 0.9336, 0.9102, 0.9062, 0.9453, 0.9336, 0.9531, 0.9414, 0.9297, 0.9219, 0.957, 0.9648, 0.9648, 0.9336, 0.9414, 0.9414, 0.9492, 0.9453, 0.9609, 0.9492, 0.9258, 0.9453, 0.9336, 0.9336, 0.9414, 0.9531, 0.9531, 0.9648, 0.9609, 0.9688, 0.9492, 0.9336, 0.9531, 0.9453, 0.9453, 0.9688, 0.9609, 0.9531, 0.9727, 0.9336, 0.9805, 0.9727, 0.9688, 0.9727, 0.957, 0.9453, 0.9609, 0.9531, 0.9609, 0.9688, 0.9609, 0.9648, 0.9648, 0.9336, 0.9453, 0.9609, 0.9805, 0.957, 0.9727, 0.9844, 0.9688, 0.9531, 0.9531, 0.9844, 0.957, 0.9727, 0.9844, 0.9844, 0.9648, 0.9737, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0391, 0.207, 0.6055, 0.5234, 0.875, 0.8984, 0.8984, 0.9531, 0.9648, 0.9492, 0.9609, 0.957, 0.9531, 0.957, 0.9531, 0.9453, 0.9297, 0.9414, 0.957, 0.918, 0.9297, 0.9531, 0.9492, 0.9727, 0.957, 0.9453, 0.957, 0.9727, 0.9609, 0.9492, 0.9688, 0.9727, 0.9805, 0.9609, 0.9609, 0.9688, 0.9688, 0.9609, 0.9727, 0.957, 0.9805, 0.9844, 0.9922, 0.9688, 0.9648, 0.9609, 0.9688, 0.9766, 0.9922, 0.9727, 0.9766, 0.9727, 0.9922, 0.9688, 0.9766, 0.9766, 0.9844, 0.9922, 0.9766, 0.9805, 0.9727, 0.9766, 0.9766, 0.9844, 0.9844, 0.9766, 0.9922, 0.9727, 0.9648, 0.9805, 0.9961, 0.9961, 0.9961, 0.9844, 0.9922, 0.9805, 0.9766, 0.9883, 0.9844, 0.9961, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0273, 0.0234, 0.0391, 0.3789, 0.3828, 0.4922, 0.9492, 0.9375, 0.9492, 0.9648, 0.8203, 0.8398, 0.9844, 1.0, 0.9922, 0.9883, 0.9727, 0.9648, 0.9492, 0.9883, 0.9883, 0.9766, 0.9883, 0.9961, 0.9766, 0.9883, 0.9766, 1.0, 0.9805, 0.9922, 0.9844, 0.9883, 0.9883, 0.9961, 0.9844, 0.9961, 1.0, 0.9961, 0.9883, 0.9883, 0.9766, 0.9883, 0.9961, 0.9922, 1.0, 0.9961, 0.9961, 0.9922, 0.9961, 0.9883, 0.9844, 0.9961, 0.9961, 0.9844, 0.9922, 0.9961, 0.9883, 0.9961, 0.9922, 0.9883, 1.0, 0.9922, 0.9922, 0.9922, 0.9883, 1.0, 0.9922, 0.9961, 0.9922, 1.0, 0.9922, 0.9922, 0.9922, 1.0, 0.9961, 1.0, 0.9922, 1.0, 0.9961, 0.9922, 0.9922, 0.9922, 1.0, 1.0, 1.0, 1.0, 0.9961, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0898, 0.2188, 0.3867, 0.4258, 0.543, 0.4883, 0.4922, 0.5508, 0.5781, 0.6484, 0.6836, 0.7383, 0.8438, 0.9336, 0.8633, 0.918, 0.9258, 0.9336, 0.9102, 0.9258, 0.9375, 0.9414, 0.9023, 0.9219, 0.9258, 0.918, 0.9062, 0.9375, 0.9492, 0.9336, 0.9531, 0.9609, 0.9492, 0.957, 0.9609, 0.9492, 0.9414, 0.9492, 0.9648, 0.9492, 0.9766, 0.9531, 0.9727, 0.9375, 0.9609, 0.9375, 0.9766, 0.9766, 0.9766, 0.9531, 0.9727, 0.9375, 0.9727, 0.9609, 0.9805, 0.957, 0.9766, 0.9688, 0.957, 0.9688, 0.9688, 0.9688, 0.9727, 0.9531, 0.9688, 0.9805, 0.9648, 0.9609, 0.9805, 0.9609, 0.9766, 0.9766, 0.9805, 0.9688, 0.9727, 0.957, 0.9883, 0.9688, 0.9766, 0.9727, 0.9844, 0.9648, 1.0]"
219,probabilistic_weighted-accuracy_score-num_gurus-3,batch_train_acc-std,"[0.0, 0.0078, 0.0039, 0.0039, 0.0, 0.0039, 0.0039, 0.0039, 0.0, 0.0078, 0.0039, 0.0039, 0.0078, 0.0, 0.0078, 0.0039, 0.0, 0.0078, 0.0, 0.0039, 0.0, 0.0078, 0.0, 0.0039, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0156, 0.0039, 0.0078, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0039, 0.0039, 0.0078, 0.0039, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0078, 0.0039, 0.0039, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0078, 0.0, 0.0, 0.0078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0078, 0.0039, 0.0, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0041, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0078, 0.1094, 0.1719, 0.0742, 0.1875, 0.0078, 0.0078, 0.0039, 0.0039, 0.0156, 0.1211, 0.1094, 0.0625, 0.0938, 0.0977, 0.0586, 0.0234, 0.0039, 0.0078, 0.0039, 0.0273, 0.0078, 0.0234, 0.0039, 0.0156, 0.0117, 0.0078, 0.0156, 0.0039, 0.0117, 0.0195, 0.0117, 0.0273, 0.0195, 0.0195, 0.0234, 0.0156, 0.0117, 0.0117, 0.0156, 0.0117, 0.0117, 0.0117, 0.0078, 0.0312, 0.0195, 0.0078, 0.0, 0.0039, 0.0117, 0.0, 0.0078, 0.0078, 0.0234, 0.0234, 0.0078, 0.0195, 0.0117, 0.0039, 0.0039, 0.0, 0.0039, 0.0039, 0.0078, 0.0078, 0.0312, 0.0156, 0.0078, 0.0156, 0.0117, 0.0039, 0.0039, 0.0078, 0.0156, 0.0039, 0.0117, 0.0039, 0.0, 0.0078, 0.0078, 0.0156, 0.0078, 0.0039, 0.0039, 0.0, 0.0, 0.0195, 0.0263, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0391, 0.0039, 0.1289, 0.0, 0.0391, 0.0547, 0.0234, 0.0078, 0.0195, 0.0117, 0.0234, 0.0039, 0.0156, 0.0039, 0.0078, 0.0156, 0.0312, 0.0195, 0.0273, 0.0117, 0.0234, 0.0156, 0.0039, 0.0039, 0.0117, 0.0156, 0.0117, 0.0195, 0.0078, 0.0117, 0.0078, 0.0039, 0.0117, 0.0078, 0.0156, 0.0078, 0.0156, 0.0, 0.0039, 0.0352, 0.0039, 0.0078, 0.0, 0.0078, 0.0117, 0.0078, 0.0078, 0.0, 0.0078, 0.0117, 0.0156, 0.0039, 0.0, 0.0, 0.0078, 0.0, 0.0, 0.0078, 0.0078, 0.0039, 0.0039, 0.0, 0.0156, 0.0078, 0.0078, 0.0156, 0.0078, 0.0117, 0.0117, 0.0039, 0.0039, 0.0039, 0.0039, 0.0156, 0.0, 0.0117, 0.0156, 0.0039, 0.0078, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0273, 0.0234, 0.0391, 0.3789, 0.3672, 0.4141, 0.0352, 0.0312, 0.0273, 0.0273, 0.125, 0.1445, 0.0078, 0.0, 0.0, 0.0039, 0.0039, 0.0039, 0.0039, 0.0117, 0.0117, 0.0156, 0.0039, 0.0039, 0.0156, 0.0117, 0.0156, 0.0, 0.0039, 0.0, 0.0078, 0.0039, 0.0039, 0.0039, 0.0078, 0.0039, 0.0, 0.0039, 0.0039, 0.0039, 0.0156, 0.0039, 0.0039, 0.0, 0.0, 0.0039, 0.0039, 0.0078, 0.0039, 0.0039, 0.0, 0.0039, 0.0039, 0.0, 0.0, 0.0039, 0.0039, 0.0039, 0.0078, 0.0039, 0.0, 0.0078, 0.0078, 0.0078, 0.0039, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0078, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0078, 0.0, 0.0039, 0.0, 0.0, 0.0078, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043, 0.0625, 0.0195, 0.082, 0.0039, 0.0039, 0.0234, 0.0352, 0.0469, 0.0938, 0.1914, 0.1445, 0.0312, 0.0273, 0.0742, 0.0508, 0.0273, 0.0117, 0.0117, 0.043, 0.0234, 0.0039, 0.0195, 0.0078, 0.0117, 0.0039, 0.0156, 0.0078, 0.0195, 0.0039, 0.0156, 0.0, 0.0039, 0.0039, 0.0312, 0.0039, 0.0195, 0.0039, 0.0039, 0.0039, 0.0156, 0.0078, 0.0117, 0.0, 0.0156, 0.0078, 0.0156, 0.0, 0.0, 0.0078, 0.0039, 0.0156, 0.0117, 0.0078, 0.0039, 0.0039, 0.0078, 0.0234, 0.0273, 0.0156, 0.0078, 0.0078, 0.0039, 0.0312, 0.0156, 0.0117, 0.0117, 0.0078, 0.0039, 0.0234, 0.0, 0.0078, 0.0195, 0.0156, 0.0039, 0.0039, 0.0039, 0.0156, 0.0078, 0.0039, 0.0, 0.0117, 0.0]"
220,probabilistic_weighted-accuracy_score-num_gurus-3,experience_test_acc-mean,"[0.0, 0.0, 0.0, 0.8932, 0.7174]"
221,probabilistic_weighted-accuracy_score-num_gurus-3,experience_test_acc-std,"[0.0, 0.0, 0.0, 0.0093, 0.0244]"
222,probabilistic_weighted-accuracy_score-num_gurus-3,experience_train_acc-mean,"[0.9968, 0.8424, 0.8504, 0.8556, 0.7908]"
223,probabilistic_weighted-accuracy_score-num_gurus-3,experience_train_acc-std,"[0.0002, 0.0123, 0.0003, 0.0126, 0.003]"
224,probabilistic_weighted-accuracy_score-num_gurus-4,batch_test_acc-mean,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9805, 0.9922, 0.9648, 0.9766, 0.957, 0.9688, 0.9727, 0.9805, 0.9883, 0.9805, 0.9883, 0.9766, 0.9609, 0.9727, 0.9805, 0.9848, 0.5078, 0.4492, 0.4688, 0.4766, 0.457, 0.5469, 0.4961, 0.5547, 0.5117, 0.4375, 0.4453, 0.4648, 0.5273, 0.5078, 0.457, 0.4206]"
225,probabilistic_weighted-accuracy_score-num_gurus-4,batch_test_acc-std,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.0078, 0.0117, 0.0156, 0.0039, 0.0, 0.0195, 0.0039, 0.0039, 0.0039, 0.0039, 0.0078, 0.0078, 0.0039, 0.0039, 0.0, 0.0078, 0.043, 0.0312, 0.0078, 0.0273, 0.0469, 0.0039, 0.0391, 0.0586, 0.0156, 0.0156, 0.0195, 0.0352, 0.0312, 0.0352, 0.0079]"
226,probabilistic_weighted-accuracy_score-num_gurus-4,batch_train_acc-mean,"[1.0, 0.9922, 0.9844, 0.9961, 0.9805, 0.9961, 0.9922, 0.9961, 0.9961, 0.9922, 0.9961, 0.9961, 0.9922, 0.9922, 0.9961, 0.9961, 1.0, 0.9922, 1.0, 0.9961, 0.9961, 0.9961, 1.0, 0.9961, 0.9961, 0.9961, 1.0, 1.0, 1.0, 0.9961, 0.9961, 0.9961, 1.0, 1.0, 1.0, 0.9844, 1.0, 0.9922, 0.9961, 1.0, 0.9961, 1.0, 1.0, 0.9961, 0.9961, 0.9922, 0.9922, 0.9961, 0.9961, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9961, 1.0, 0.9961, 0.9922, 1.0, 1.0, 0.9961, 1.0, 1.0, 1.0, 1.0, 0.9961, 1.0, 0.9922, 1.0, 0.9961, 1.0, 0.9922, 1.0, 1.0, 0.9922, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9922, 0.9922, 0.9961, 1.0, 1.0, 0.9961, 1.0, 0.9961, 1.0, 0.9961, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9959, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.2695, 0.3984, 0.7188, 0.7188, 0.7656, 0.7852, 0.8203, 0.8867, 0.8906, 0.8711, 0.9258, 0.9336, 0.9375, 0.875, 0.9062, 0.9375, 0.918, 0.9375, 0.9297, 0.9062, 0.9102, 0.9453, 0.9336, 0.9375, 0.9453, 0.9414, 0.9141, 0.9609, 0.957, 0.9648, 0.9375, 0.9453, 0.9531, 0.957, 0.9609, 0.9648, 0.9492, 0.9375, 0.9531, 0.9375, 0.9375, 0.9492, 0.9609, 0.957, 0.9727, 0.9648, 0.9648, 0.9492, 0.9414, 0.9648, 0.9492, 0.9375, 0.9727, 0.9648, 0.9531, 0.9727, 0.9375, 0.9805, 0.9766, 0.9727, 0.9648, 0.9609, 0.9453, 0.9648, 0.957, 0.9609, 0.9648, 0.9727, 0.9648, 0.9648, 0.9453, 0.9453, 0.9648, 0.9766, 0.9531, 0.9688, 0.9805, 0.9688, 0.9648, 0.957, 0.9883, 0.9531, 0.9727, 0.9844, 0.9844, 0.9688, 0.9737, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039, 0.2305, 0.4102, 0.3906, 0.6992, 0.5195, 0.6289, 0.6172, 0.5117, 0.6562, 0.6992, 0.5938, 0.7695, 0.8945, 0.8906, 0.9258, 0.9102, 0.9531, 0.9492, 0.9453, 0.918, 0.9453, 0.9531, 0.9531, 0.9688, 0.9648, 0.9219, 0.9531, 0.9727, 0.9531, 0.9531, 0.957, 0.9766, 0.9805, 0.9648, 0.9531, 0.9648, 0.9766, 0.9609, 0.9727, 0.957, 0.9766, 0.9805, 0.9805, 0.9688, 0.9609, 0.9609, 0.9648, 0.9727, 0.9922, 0.9766, 0.9766, 0.9727, 0.9922, 0.9727, 0.9805, 0.9727, 0.9766, 0.9922, 0.9805, 0.9805, 0.9766, 0.9766, 0.9805, 0.9844, 0.9844, 0.9805, 0.9922, 0.9727, 0.9727, 0.9844, 1.0, 0.9961, 0.9961, 0.9883, 0.9883, 0.9805, 0.9766, 0.9922, 0.9844, 0.9961, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2109, 0.4375, 0.6562, 0.7266, 0.7422, 0.8594, 0.8594, 0.8984, 0.8945, 0.918, 0.8984, 0.8945, 0.9453, 0.957, 0.9883, 0.9883, 0.9961, 0.9922, 0.9961, 0.9922, 0.9961, 0.9844, 1.0, 0.9805, 0.9961, 0.9961, 0.9883, 0.9961, 0.9961, 0.9883, 0.9961, 1.0, 1.0, 0.9883, 0.9922, 0.9922, 0.9883, 1.0, 0.9961, 1.0, 0.9961, 0.9961, 0.9922, 1.0, 0.9883, 0.9883, 0.9961, 1.0, 0.9844, 0.9922, 0.9961, 0.9922, 0.9961, 0.9922, 0.9922, 1.0, 0.9922, 0.9922, 0.9961, 0.9922, 1.0, 0.9922, 1.0, 0.9883, 1.0, 0.9922, 0.9922, 0.9922, 1.0, 0.9961, 0.9961, 0.9961, 0.9961, 0.9961, 0.9961, 0.9961, 0.9961, 1.0, 1.0, 1.0, 0.9961, 0.9961, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0117, 0.0625, 0.3086, 0.2539, 0.5156, 0.5039, 0.5352, 0.5273, 0.6523, 0.6406, 0.8555, 0.793, 0.8281, 0.8008, 0.7578, 0.8203, 0.7656, 0.7734, 0.7891, 0.7891, 0.8242, 0.9023, 0.9219, 0.8711, 0.9102, 0.9453, 0.8828, 0.8867, 0.9336, 0.9531, 0.9258, 0.9375, 0.9531, 0.9375, 0.9336, 0.9375, 0.957, 0.9219, 0.9688, 0.9375, 0.9648, 0.9297, 0.9492, 0.9297, 0.9766, 0.9609, 0.9688, 0.9492, 0.957, 0.9414, 0.9609, 0.918, 0.9766, 0.9453, 0.9727, 0.9648, 0.9453, 0.9727, 0.957, 0.957, 0.9727, 0.9531, 0.957, 0.9688, 0.9414, 0.9609, 0.9766, 0.9531, 0.9727, 0.9648, 0.9648, 0.957, 0.9688, 0.957, 0.9766, 0.9688, 0.9727, 0.9688, 0.9805, 0.9609, 1.0]"
